07/01/2023 10:01:09:504  INFO - Node Entry | session id:sess4507194 | ELibrary:Start | Framework | Start |  |  | 
07/01/2023 10:31:52:604  INFO - Node Entry | session id:sess380372 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/01/2023 10:31:52:628  INFO - Start | session id:sess380372 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/01/2023 10:31:52:629  INFO - In Progress | session id:sess380372 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/01/2023 10:31:58:404  INFO - Node Entry | session id:sess380372 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/01/2023 10:32:00:139  INFO - Node Entry | session id:sess380372 | ELibrary:Exist | Framework | Exist |  |  | undefined
07/01/2023 10:32:00:201  INFO - Node Entry | session id:sess380372 | ELibrary:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
07/01/2023 10:32:00:265  INFO - Node Entry | session id:sess380372 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/01/2023 10:32:03:197  INFO - Node Entry | session id:sess380372 | ELibrary:ExistUser-userIdVerify | Framework | ExistUser-userIdVerify | userId___utterance | 111111^0.949999988079071^0^0 | undefined
07/01/2023 10:32:03:339  INFO - Node Entry | session id:sess380372 | ELibrary:ExistUser-userIdCheck | Framework | ExistUser-userIdCheck |  |  | undefined
07/01/2023 10:32:03:402  INFO - Node Entry | session id:sess380372 | ELibrary:ExistUser-userEventAnnounce | Framework | ExistUser-userEventAnnounce |  |  | undefined
07/01/2023 10:32:03:478  INFO - Node Entry | session id:sess380372 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/01/2023 10:32:22:943  INFO - Node Entry | session id:sess380372 | ELibrary:hangupData | Framework | hangupData |  |  | undefined
07/01/2023 10:32:23:002  INFO - Node Entry | session id:sess380372 | ELibrary:Exit | Framework | Exit |  |  | undefined
07/01/2023 10:32:23:005  INFO - End | session id:sess380372 | ELibrary:Exit | CallEnd | Call End here |  |  | undefined
07/01/2023 10:32:23:005  INFO - Application Exit | session id:sess380372 | ELibrary:Exit | Framework | Application Exiting |  |  | undefined
07/01/2023 10:35:52:701  INFO - Node Entry | session id:sess9207581 | ELibrary:Start | Framework | Start |  |  | 
07/01/2023 10:35:53:008  INFO - Node Entry | session id:sess9207581 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/01/2023 10:35:53:028  INFO - Start | session id:sess9207581 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/01/2023 10:35:53:029  INFO - In Progress | session id:sess9207581 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/01/2023 10:35:58:835  INFO - Node Entry | session id:sess9207581 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/01/2023 10:36:00:585  INFO - Node Entry | session id:sess9207581 | ELibrary:Exist | Framework | Exist |  |  | undefined
07/01/2023 10:36:00:645  INFO - Node Entry | session id:sess9207581 | ELibrary:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
07/01/2023 10:36:00:708  INFO - Node Entry | session id:sess9207581 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/01/2023 10:36:03:976  INFO - Node Entry | session id:sess9207581 | ELibrary:ExistUser-userIdVerify | Framework | ExistUser-userIdVerify | userId___utterance | 111111^0.949999988079071^0^0 | undefined
07/01/2023 10:36:04:070  INFO - Node Entry | session id:sess9207581 | ELibrary:ExistUser-userIdCheck | Framework | ExistUser-userIdCheck |  |  | undefined
07/01/2023 10:36:04:133  INFO - Node Entry | session id:sess9207581 | ELibrary:ExistUser-userEventAnnounce | Framework | ExistUser-userEventAnnounce |  |  | undefined
07/01/2023 10:36:04:211  INFO - Node Entry | session id:sess9207581 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/01/2023 10:36:29:306  INFO - Node Entry | session id:sess9207581 | ELibrary:hangupData | Framework | hangupData |  |  | undefined
07/01/2023 10:36:29:368  INFO - Node Entry | session id:sess9207581 | ELibrary:Exit | Framework | Exit |  |  | undefined
07/01/2023 10:36:29:370  INFO - End | session id:sess9207581 | ELibrary:Exit | CallEnd | Call End here |  |  | undefined
07/01/2023 10:36:29:370  INFO - Application Exit | session id:sess9207581 | ELibrary:Exit | Framework | Application Exiting |  |  | undefined
07/01/2023 10:49:25:647  INFO - Node Entry | session id:sess2844042 | ELibrary:Start | Framework | Start |  |  | 
07/01/2023 10:49:26:036  INFO - Node Entry | session id:sess2844042 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/01/2023 10:49:26:066  INFO - Start | session id:sess2844042 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/01/2023 10:49:26:068  INFO - In Progress | session id:sess2844042 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/01/2023 10:49:32:467  INFO - Node Entry | session id:sess2844042 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/01/2023 10:49:34:213  INFO - Node Entry | session id:sess2844042 | ELibrary:Exist | Framework | Exist |  |  | undefined
07/01/2023 10:49:34:276  INFO - Node Entry | session id:sess2844042 | ELibrary:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
07/01/2023 10:49:34:339  INFO - Node Entry | session id:sess2844042 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/01/2023 10:49:37:824  INFO - Node Entry | session id:sess2844042 | ELibrary:ExistUser-userIdVerify | Framework | ExistUser-userIdVerify | userId___utterance | 111111^0.949999988079071^0^0 | undefined
07/01/2023 10:49:37:918  INFO - Node Entry | session id:sess2844042 | ELibrary:ExistUser-userIdCheck | Framework | ExistUser-userIdCheck |  |  | undefined
07/01/2023 10:49:37:980  INFO - Node Entry | session id:sess2844042 | ELibrary:ExistUser-userEventAnnounce | Framework | ExistUser-userEventAnnounce |  |  | undefined
07/01/2023 10:49:38:059  INFO - Node Entry | session id:sess2844042 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/01/2023 10:54:28:068  INFO - Node Entry | session id:sess532872 | ELibrary:Start | Framework | Start |  |  | 
07/01/2023 10:54:28:366  INFO - Node Entry | session id:sess532872 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/01/2023 10:54:28:387  INFO - Start | session id:sess532872 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/01/2023 10:54:28:387  INFO - In Progress | session id:sess532872 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/01/2023 10:54:34:410  INFO - Node Entry | session id:sess532872 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/01/2023 10:54:36:240  INFO - Node Entry | session id:sess532872 | ELibrary:Exist | Framework | Exist |  |  | undefined
07/01/2023 10:54:36:318  INFO - Node Entry | session id:sess532872 | ELibrary:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
07/01/2023 10:54:36:380  INFO - Node Entry | session id:sess532872 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/01/2023 10:54:40:139  INFO - Node Entry | session id:sess532872 | ELibrary:ExistUser-userIdVerify | Framework | ExistUser-userIdVerify | userId___utterance | 111111^0.949999988079071^0^0 | undefined
07/01/2023 10:54:40:233  INFO - Node Entry | session id:sess532872 | ELibrary:ExistUser-userIdCheck | Framework | ExistUser-userIdCheck |  |  | undefined
07/01/2023 10:54:40:295  INFO - Node Entry | session id:sess532872 | ELibrary:ExistUser-userEventAnnounce | Framework | ExistUser-userEventAnnounce |  |  | undefined
07/01/2023 10:54:40:373  INFO - Node Entry | session id:sess532872 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/01/2023 10:57:07:251  INFO - Node Entry | session id:sess9869878 | ELibrary:Start | Framework | Start |  |  | 
07/01/2023 10:57:07:669  INFO - Node Entry | session id:sess9869878 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/01/2023 10:57:07:692  INFO - Start | session id:sess9869878 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/01/2023 10:57:07:692  INFO - In Progress | session id:sess9869878 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/01/2023 10:57:13:596  INFO - Node Entry | session id:sess9869878 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/01/2023 10:57:17:950  INFO - Node Entry | session id:sess9869878 | ELibrary:Exist | Framework | Exist |  |  | undefined
07/01/2023 10:57:18:012  INFO - Node Entry | session id:sess9869878 | ELibrary:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
07/01/2023 10:57:18:076  INFO - Node Entry | session id:sess9869878 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/01/2023 10:57:21:707  INFO - Node Entry | session id:sess9869878 | ELibrary:ExistUser-userIdVerify | Framework | ExistUser-userIdVerify | userId___utterance | 111111^0.949999988079071^0^0 | undefined
07/01/2023 10:57:21:817  INFO - Node Entry | session id:sess9869878 | ELibrary:ExistUser-userIdCheck | Framework | ExistUser-userIdCheck |  |  | undefined
07/01/2023 10:57:21:879  INFO - Node Entry | session id:sess9869878 | ELibrary:ExistUser-userEventAnnounce | Framework | ExistUser-userEventAnnounce |  |  | undefined
07/01/2023 10:57:21:958  INFO - Node Entry | session id:sess9869878 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/01/2023 10:57:41:848  INFO - Node Entry | session id:sess9869878 | ELibrary:ExistUser-userIdVerify | Framework | ExistUser-userIdVerify | userId___utterance | 111111^0.949999988079071^0^0 | undefined
07/01/2023 10:57:41:911  INFO - Node Entry | session id:sess9869878 | ELibrary:ExistUser-userIdCheck | Framework | ExistUser-userIdCheck |  |  | undefined
07/01/2023 10:57:41:974  INFO - Node Entry | session id:sess9869878 | ELibrary:ExistUser-userEventAnnounce | Framework | ExistUser-userEventAnnounce |  |  | undefined
07/01/2023 10:57:42:052  INFO - Node Entry | session id:sess9869878 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/01/2023 10:57:47:842  INFO - Node Entry | session id:sess9869878 | ELibrary:ExistUser-userIdVerify | Framework | ExistUser-userIdVerify | userId___utterance | 111111^0.949999988079071^0^0 | undefined
07/01/2023 10:57:47:906  INFO - Node Entry | session id:sess9869878 | ELibrary:ExistUser-userIdCheck | Framework | ExistUser-userIdCheck |  |  | undefined
07/01/2023 10:57:47:966  INFO - Node Entry | session id:sess9869878 | ELibrary:ExistUser-FinalAttemptUsercheck | Framework | ExistUser-FinalAttemptUsercheck |  |  | undefined
07/01/2023 10:57:48:078  INFO - Node Entry | session id:sess9869878 | ELibrary:ExistUser-EventReturntoElibrary | Framework | ExistUser-EventReturntoElibrary |  |  | undefined
07/01/2023 10:57:48:139  INFO - Node Entry | session id:sess9869878 | ELibrary:CallDisconnect | Framework | CallDisconnect |  |  | undefined
07/01/2023 10:57:55:785  INFO - Node Entry | session id:sess9869878 | ELibrary:Exit | Framework | Exit |  | ^^0^0 | undefined
07/01/2023 10:57:55:788  INFO - End | session id:sess9869878 | ELibrary:Exit | CallEnd | Call End here |  |  | undefined
07/01/2023 10:57:55:788  INFO - Application Exit | session id:sess9869878 | ELibrary:Exit | Framework | Application Exiting |  |  | undefined
07/01/2023 11:04:00:059  INFO - Node Entry | session id:sess2872162 | ELibrary:Start | Framework | Start |  |  | 
07/01/2023 11:04:00:398  INFO - Node Entry | session id:sess2872162 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/01/2023 11:04:00:421  INFO - Start | session id:sess2872162 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/01/2023 11:04:00:421  INFO - In Progress | session id:sess2872162 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/01/2023 11:04:06:241  INFO - Node Entry | session id:sess2872162 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/01/2023 11:04:08:429  INFO - Node Entry | session id:sess2872162 | ELibrary:Exist | Framework | Exist |  |  | undefined
07/01/2023 11:04:08:506  INFO - Node Entry | session id:sess2872162 | ELibrary:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
07/01/2023 11:04:08:569  INFO - Node Entry | session id:sess2872162 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/01/2023 11:04:11:745  INFO - Node Entry | session id:sess2872162 | ELibrary:ExistUser-userIdVerify | Framework | ExistUser-userIdVerify | userId___utterance | 111111^0.949999988079071^0^0 | undefined
07/01/2023 11:04:11:839  INFO - Node Entry | session id:sess2872162 | ELibrary:ExistUser-userIdCheck | Framework | ExistUser-userIdCheck |  |  | undefined
07/01/2023 11:04:11:900  INFO - Node Entry | session id:sess2872162 | ELibrary:ExistUser-userEventAnnounce | Framework | ExistUser-userEventAnnounce |  |  | undefined
07/01/2023 11:04:11:977  INFO - Node Entry | session id:sess2872162 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/01/2023 11:10:11:168  INFO - Node Entry | session id:sess9468381 | ELibrary:Start | Framework | Start |  |  | 
07/01/2023 11:10:11:642  INFO - Node Entry | session id:sess9468381 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/01/2023 11:10:11:687  INFO - Start | session id:sess9468381 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/01/2023 11:10:11:689  INFO - In Progress | session id:sess9468381 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/01/2023 11:10:17:599  INFO - Node Entry | session id:sess9468381 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/01/2023 11:10:25:902  INFO - Node Entry | session id:sess9468381 | ELibrary:Exist | Framework | Exist |  |  | undefined
07/01/2023 11:10:25:980  INFO - Node Entry | session id:sess9468381 | ELibrary:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
07/01/2023 11:10:26:042  INFO - Node Entry | session id:sess9468381 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/01/2023 11:10:30:542  INFO - Node Entry | session id:sess9468381 | ELibrary:ExistUser-userIdVerify | Framework | ExistUser-userIdVerify | userId___utterance | 111111^0.949999988079071^0^0 | undefined
07/01/2023 11:10:30:604  INFO - Node Entry | session id:sess9468381 | ELibrary:ExistUser-userIdCheck | Framework | ExistUser-userIdCheck |  |  | undefined
07/01/2023 11:10:30:682  INFO - Node Entry | session id:sess9468381 | ELibrary:ExistUser-userEventAnnounce | Framework | ExistUser-userEventAnnounce |  |  | undefined
07/01/2023 11:10:30:760  INFO - Node Entry | session id:sess9468381 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/01/2023 11:10:52:979  INFO - Node Entry | session id:sess9468381 | ELibrary:hangupData | Framework | hangupData |  |  | undefined
07/01/2023 11:10:53:041  INFO - Node Entry | session id:sess9468381 | ELibrary:Exit | Framework | Exit |  |  | undefined
07/01/2023 11:10:53:042  INFO - End | session id:sess9468381 | ELibrary:Exit | CallEnd | Call End here |  |  | undefined
07/01/2023 11:10:53:043  INFO - Application Exit | session id:sess9468381 | ELibrary:Exit | Framework | Application Exiting |  |  | undefined
07/01/2023 11:12:29:777  INFO - Node Entry | session id:sess5100427 | ELibrary:Start | Framework | Start |  |  | 
07/01/2023 11:12:29:870  INFO - Node Entry | session id:sess5100427 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/01/2023 11:12:29:878  INFO - Start | session id:sess5100427 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/01/2023 11:12:29:878  INFO - In Progress | session id:sess5100427 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/01/2023 11:13:15:714  INFO - Node Entry | session id:sess3120413 | ELibrary:Start | Framework | Start |  |  | 
07/01/2023 11:13:16:058  INFO - Node Entry | session id:sess3120413 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/01/2023 11:13:16:090  INFO - Start | session id:sess3120413 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/01/2023 11:13:16:090  INFO - In Progress | session id:sess3120413 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/01/2023 11:13:21:961  INFO - Node Entry | session id:sess3120413 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/01/2023 11:13:23:689  INFO - Node Entry | session id:sess3120413 | ELibrary:Exist | Framework | Exist |  |  | undefined
07/01/2023 11:13:23:766  INFO - Node Entry | session id:sess3120413 | ELibrary:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
07/01/2023 11:13:23:830  INFO - Node Entry | session id:sess3120413 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/01/2023 11:13:27:177  INFO - Node Entry | session id:sess3120413 | ELibrary:ExistUser-userIdVerify | Framework | ExistUser-userIdVerify | userId___utterance | 111111^0.949999988079071^0^0 | undefined
07/01/2023 11:13:27:239  INFO - Node Entry | session id:sess3120413 | ELibrary:ExistUser-userIdCheck | Framework | ExistUser-userIdCheck |  |  | undefined
07/01/2023 11:13:27:302  INFO - Node Entry | session id:sess3120413 | ELibrary:ExistUser-userEventAnnounce | Framework | ExistUser-userEventAnnounce |  |  | undefined
07/01/2023 11:13:27:380  INFO - Node Entry | session id:sess3120413 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/01/2023 11:14:46:441  INFO - Node Entry | session id:sess1973518 | ELibrary:Start | Framework | Start |  |  | 
07/01/2023 11:14:46:813  INFO - Node Entry | session id:sess1973518 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/01/2023 11:14:46:838  INFO - Start | session id:sess1973518 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/01/2023 11:14:46:838  INFO - In Progress | session id:sess1973518 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
